countrycode,country,year,rgdpo,pop,emp,avh,rgdpna,rgdpna/pop,rgdpo/pop,rgdpo/(avh*emp),rgdpna/(avh*emp),continent
VEN,Venezuela (Bolivarian Republic of),1981,180591.3281,15.597886,4.801199913,1985.982177,10167.43555,651.8470225,11577.93615,18.93964157,1.066316899,Americas
VEN,Venezuela (Bolivarian Republic of),1982,171272.2656,16.017573,4.927299976,1975.025142,10236.80664,639.0984852,10692.7726,17.59970592,1.051920378,Americas
VEN,Venezuela (Bolivarian Republic of),1983,172140.0313,16.443134,4.934000015,1964.128558,9661.806641,587.5891202,10468.80912,17.76285705,0.996986517,Americas
VEN,Venezuela (Bolivarian Republic of),1984,175188.8594,16.876703,4.938000202,1953.292093,9530.996094,564.7427755,10380.51445,18.16302537,0.98814345,Americas
VEN,Venezuela (Bolivarian Republic of),1985,165227.0938,17.31952,5.106100082,1942.515415,9549.419922,551.3674699,9539.934926,16.6581768,0.962771431,Americas
VEN,Venezuela (Bolivarian Republic of),1986,155368.7813,17.772001,5.395999432,1931.798193,10171.12012,572.3114756,8742.334712,14.90493575,0.975742299,Americas
VEN,Venezuela (Bolivarian Republic of),1987,158819.7344,18.23273,5.694200039,1921.140101,10535.41406,577.8297634,8710.69414,14.51819776,0.963074428,Americas
VEN,Venezuela (Bolivarian Republic of),1988,163896.3438,18.698847,6.035399914,1910.540811,11148.71973,596.2249826,8765.050794,14.21369179,0.966857847,Americas
VEN,Venezuela (Bolivarian Republic of),1989,155405.1719,19.166471,6.11259985,1900,10193.28711,531.8291046,8108.178698,13.38091773,0.877676943,Americas
VEN,Venezuela (Bolivarian Republic of),1990,166738.7969,19.632665,6.404500008,1889,10852.58301,552.7819584,8492.927317,13.78222942,0.897048507,Americas
VEN,Venezuela (Bolivarian Republic of),1991,179543.7813,20.096317,6.701200008,1878.470655,11908.52734,592.5726263,8934.163471,14.26308177,0.946021623,Americas
VEN,Venezuela (Bolivarian Republic of),1992,186699.9531,20.557683,6.986400127,1868,12630.24023,614.3805328,9081.760485,14.30585708,0.967790343,Americas
VEN,Venezuela (Bolivarian Republic of),1993,179239.8594,21.016901,7.10269928,1888.883268,12665.02246,602.6113203,8528.367687,13.35998736,0.944011788,Americas
VEN,Venezuela (Bolivarian Republic of),1994,170906.75,21.474549,7.265900135,1910,12367.45703,575.9123058,7958.572262,12.31505693,0.891163968,Americas
VEN,Venezuela (Bolivarian Republic of),1995,180977.25,21.931084,7.666999817,1915.228492,12856.17676,586.207994,8252.088679,12.32474487,0.875519429,Americas
VEN,Venezuela (Bolivarian Republic of),1996,179988.8906,22.38565,7.819099903,1920.471296,12830.74316,573.16822,8040.369193,11.98618889,0.854451131,Americas
VEN,Venezuela (Bolivarian Republic of),1997,184174.2813,22.837743,8.286800385,1925.728453,13648.17969,597.6150834,8064.469473,11.54109614,0.855249457,Americas
VEN,Venezuela (Bolivarian Republic of),1998,169775.5,23.288564,8.710700035,1931,13688.30176,587.7692484,7290.08023,10.09345116,0.813793541,Americas
VEN,Venezuela (Bolivarian Republic of),1999,173832.0313,23.739841,8.726200104,1886.896593,12871.03613,542.1702754,7322.375548,10.55738932,0.781700233,Americas
VEN,Venezuela (Bolivarian Republic of),2000,209659.2031,24.192446,8.83520031,1898.511779,13345.59375,551.6430108,8666.308612,12.49925806,0.795624603,Americas
VEN,Venezuela (Bolivarian Republic of),2001,204869.0781,24.646472,9.402700424,1869.472452,13798.5791,559.8602145,8312.308477,11.65479781,0.784987422,Americas
VEN,Venezuela (Bolivarian Republic of),2002,194629.2969,25.100408,9.78619957,1829.020296,12576.61621,501.0522622,7754.029212,10.87365679,0.702637323,Americas
VEN,Venezuela (Bolivarian Republic of),2003,191173.9531,25.551624,9.993800163,1801.210931,11601.27344,454.0327236,7481.870942,10.62021932,0.64448146,Americas
VEN,Venezuela (Bolivarian Republic of),2004,245471.5156,25.996594,10.24870014,1896.694937,13722.72852,527.8664011,9442.4491,12.62800754,0.705950418,Americas
VEN,Venezuela (Bolivarian Republic of),2005,314132.0938,26.432447,10.40470028,1922.85012,15138.62695,572.7289249,11884.33647,15.70136108,0.756678648,Americas
VEN,Venezuela (Bolivarian Republic of),2006,373266.9688,26.850194,11.01669979,1903.851607,16633.14258,619.479419,13901.83508,17.79651439,0.793030153,Americas
VNM,Viet Nam,1970,40070.10156,43.404793,15.57606697,2986.847453,42713.88672,984.0822584,923.1722764,0.861290377,0.918117453,Asia
VNM,Viet Nam,1971,40507.76563,44.484035,15.74979305,2906.528902,44339.11719,996.7422512,910.6135634,0.884888989,0.968584566,Asia
VNM,Viet Nam,1972,46413.69531,45.548479,15.89145756,2849.398666,45208.52344,992.5364014,1018.995504,1.025012586,0.998397244,Asia
VNM,Viet Nam,1973,44861.66797,46.603525,16.57051659,2802.901349,44566.04297,956.2805167,962.623921,0.965898644,0.95953366,Asia
VNM,Viet Nam,1974,47439.85156,47.657561,17.82809067,2766.814851,45672.09375,958.3388825,995.4317965,0.961741572,0.925904062,Asia
VNM,Viet Nam,1975,43315.19922,48.718189,19.06123734,2729.082973,47036.03125,965.4716691,889.0970725,0.832669175,0.904196541,Asia
VNM,Viet Nam,1976,47434.23828,49.785282,19.08518791,2682.851144,52209.29688,1048.689387,952.7763302,0.926400784,1.019658696,Asia
VNM,Viet Nam,1977,54907.83984,50.861162,19.73676109,2637.22981,59290.03516,1165.723173,1079.56322,1.054898071,1.139089497,Asia
VNM,Viet Nam,1978,55506.05078,51.959015,20.53032112,2597.45411,60339.1875,1161.284283,1068.266032,1.040870507,1.131503319,Asia
VNM,Viet Nam,1979,59528.27734,53.095408,21.21010399,2563.539619,64392.46875,1212.769073,1121.156793,1.094814356,1.184274135,Asia
VNM,Viet Nam,1980,62144.87891,54.281846,22.06488037,2534.252961,62140.82813,1144.78104,1144.855665,1.111357555,1.111285114,Asia
VNM,Viet Nam,1981,63582.23438,55.522803,22.6935215,2484.689705,65743.28125,1184.07713,1145.155341,1.127617304,1.165943007,Asia
VNM,Viet Nam,1982,63446.27734,56.814306,23.35502625,2446.641739,71101.54688,1251.472593,1116.730658,1.110338516,1.244309191,Asia
VNM,Viet Nam,1983,67003.33594,58.148384,24.05653763,2416.743913,76144.8125,1309.491464,1152.281995,1.152478073,1.309714293,Asia
VNM,Viet Nam,1984,71829.71875,59.512619,24.73540306,2394.389472,82538.89063,1386.914103,1206.966186,1.212803328,1.393621512,Asia
VNM,Viet Nam,1985,75457.32813,60.896721,25.49848557,2379.147978,87177.15625,1431.557477,1239.103303,1.243843042,1.437033379,Asia
VNM,Viet Nam,1986,77609.14063,62.293856,26.24599838,2370.580724,90103.78125,1446.43127,1245.85546,1.247369234,1.448188753,Asia
VNM,Viet Nam,1987,79701.42969,63.701972,26.98541832,2361.214921,92400.42188,1450.511169,1251.161105,1.25083907,1.450137824,Asia
VNM,Viet Nam,1988,83525.96875,65.120439,27.69112778,2357.016086,97112.85938,1491.280785,1282.638293,1.279729942,1.487899341,Asia
VNM,Viet Nam,1989,82117.64063,66.550234,28.33970451,2355.166965,101665.4297,1527.64947,1233.919638,1.230323853,1.523197723,Asia
VNM,Viet Nam,1990,85204.91406,67.988862,29.04919815,2349.804206,106851.2891,1571.599905,1253.218712,1.248242073,1.565358948,Asia
VNM,Viet Nam,1991,95954.49219,69.436954,29.70910263,2346.671758,113220.5313,1630.551525,1381.893742,1.376332708,1.623989839,Asia
VNM,Viet Nam,1992,103313.7578,70.883481,30.44910049,2344.240197,123009.625,1735.37788,1457.515296,1.447376717,1.72330647,Asia
VNM,Viet Nam,1993,116929.6016,72.300308,31.18765831,2342.712835,132939.8594,1838.717746,1617.276673,1.600378268,1.819505575,Asia
VNM,Viet Nam,1994,123919.4609,73.651218,31.94522095,2339.791385,144690.375,1964.534721,1682.51747,1.657892938,1.935782718,Asia
VNM,Viet Nam,1995,134606.2656,74.910461,32.71863174,2336.048811,158494.5469,2115.786564,1796.895438,1.76111708,2.073658699,Asia
VNM,Viet Nam,1996,153150.5313,76.068743,33.4635849,2331.620783,173297.9688,2278.175791,2013.317497,1.962854579,2.221074316,Asia
VNM,Viet Nam,1997,164823.0781,77.133214,33.95382309,2317.492884,187424.6563,2429.882622,2136.862573,2.094647413,2.381878653,Asia
VNM,Viet Nam,1998,171860.5156,78.11571,35.0354538,2362.400382,198228.5938,2537.627754,2200.076215,2.076418355,2.394997414,Asia
VNM,Viet Nam,1999,172917.0313,79.035871,35.90451431,2362.148112,207689.625,2627.789412,2187.829767,2.038832693,2.448829907,Asia
VNM,Viet Nam,2000,186325.4688,79.910412,37.05180359,2393.656711,221788.625,2775.465918,2331.679491,2.100878824,2.500737172,Asia
VNM,Viet Nam,2001,198785.8281,80.742499,38.09749603,2246.975193,237080.9375,2936.259596,2461.972698,2.322152349,2.769503546,Asia
VNM,Viet Nam,2002,217716.9844,81.534407,39.48642731,2230.742254,253865.8281,3113.603661,2670.246739,2.471696119,2.882086503,Asia
VNM,Viet Nam,2003,237217.7344,82.301656,40.50842285,2254.900547,272502.625,3311.022381,2882.296006,2.597014814,2.983307112,Asia
VNM,Viet Nam,2004,257224.4688,83.062821,41.63996506,2206.990707,293039.5313,3527.926547,3096.746121,2.798990459,3.188712396,Asia
VNM,Viet Nam,2005,283783,83.832661,42.77489853,2191.686671,315155.9688,3759.34588,3385.112635,3.027045307,3.361693252,Asia
VNM,Viet Nam,2006,303437.1875,84.61754,43.96458817,2239.64782,337147.4063,3984.367854,3585.984507,3.081669522,3.424026221,Asia
VNM,Viet Nam,2007,342547.8438,85.419591,45.207901,2241.181439,361184.3438,4228.354872,4010.178927,3.380880945,3.564819595,Asia
VNM,Viet Nam,2008,369070.1875,86.243413,46.46080017,2336.69222,381633.7813,4425.07744,4279.40146,3.399544791,3.515269391,Asia
VNM,Viet Nam,2009,368678.375,87.092252,47.74369812,2405.369314,402233.9688,4618.481662,4233.193729,3.210331225,3.502522408,Asia
VNM,Viet Nam,2010,418834.9375,87.967651,49.04850006,2299.998599,428070.5313,4866.226691,4761.238168,3.712697787,3.794565285,Asia
VNM,Viet Nam,2011,455975.2813,88.87138,50.35189819,2331.301528,454783.375,5117.320953,5130.73254,3.884427357,3.874273575,Asia
VNM,Viet Nam,2012,484298.625,89.801926,51.42239761,2310.521341,478647.5313,5330.036365,5392.96479,4.076157248,4.028594143,Asia
VNM,Viet Nam,2013,509217.5625,90.752592,52.20780182,2267.487303,504599.1875,5560.162816,5611.052547,4.301531444,4.262518482,Asia
VNM,Viet Nam,2014,544960.625,91.713848,52.74449539,2150.638189,534792.5625,5831.099383,5941.966637,4.804195026,4.714556705,Asia
VNM,Viet Nam,2015,572777.5,92.677076,52.84000397,2191.370436,570513,6155.923607,6180.357913,4.946605884,4.927049269,Asia
VNM,Viet Nam,2016,596363.125,93.640422,53.30279922,2169.551504,605946.5625,6470.993504,6368.650549,5.156924825,5.239795587,Asia
VNM,Viet Nam,2017,647224.9375,94.600648,53.70339584,2131.968232,647225,6841.655038,6841.654377,5.652919029,5.652919575,Asia
VNM,Viet Nam,2018,689643.4375,95.545962,54.06910324,2131.968232,693021.3125,7253.276831,7217.923427,5.982665373,6.01196848,Asia
VNM,Viet Nam,2019,724123.375,96.462106,50.39956284,2131.968232,741653.5625,7688.548315,7506.816977,6.739149154,6.902296143,Asia
ZAF,South Africa,2001,458216.2188,45.571274,13.37329006,2376.338139,467303.9375,10254.35316,10054.93546,14.41862857,14.70459061,Africa
ZAF,South Africa,2002,482551.0313,46.150913,14.03267479,2382.765847,484443.875,10496.95106,10455.93684,14.43183055,14.48844052,Africa
ZAF,South Africa,2003,492140,46.719196,13.72883129,2318.679372,498730.5,10675.06598,10533.99977,15.46017474,15.6672099,Africa
ZAF,South Africa,2004,519509.0625,47.29161,13.85042763,2342.273383,521445.4688,11026.1729,10985.22682,16.01372486,16.07341406,Africa
ZAF,South Africa,2005,559336.25,47.880601,13.72708225,2399.428116,548962.375,11465.23568,11681.89702,16.98192767,16.66696794,Africa
